k,accuracy
1,0.2851497597557142
2,0.34623467600700525
3,0.38002604517497585
4,0.39573847051955635
5,0.410450401903943
6,0.42051431736190753
7,0.43037149657116386
8,0.4397368539224932
9,0.4481835735775326
10,0.4546203242175246
11,0.4589910964692854
12,0.4618834852635256
13,0.46525801649072873
14,0.4687406580577236
15,0.47214034457478465
16,0.4744796578202883
17,0.4762505514127155
18,0.47775632294032755
19,0.4790270165513096
20,0.4801890520454437
21,0.4813952344601526
22,0.4833212905016821
23,0.48568628254920554
24,0.488575298995616
25,0.49202927836911925
26,0.4956344970760904
27,0.4994147319892668
28,0.5029788366916237
29,0.5063909780257753
30,0.5096702441361952
31,0.5128013917800198
32,0.5157101800709506
33,0.5184015828498669
34,0.5207856873046152
35,0.5229191124112689
36,0.5248693999131675
37,0.5265756663305357
38,0.5282469611993331
39,0.5297570153288783
40,0.5312952983968738
41,0.5328560210025834
42,0.5344602468945374
43,0.5361318842440287
44,0.5378830743103128
45,0.5397520219936425
46,0.5415947690979741
47,0.5435853485858974
48,0.5457616716811153
49,0.5479813156570434
50,0.5502059365036943
51,0.5525898571741531
52,0.5549822623377951
53,0.557447233949907
54,0.5599734226118603
55,0.5625891679831845
56,0.5651953708871464
57,0.5677816617071207
58,0.5704364037837788
59,0.5730780266858423
60,0.575719909590348
61,0.5783535003081441
62,0.5809172015487698
63,0.5835325211853633
64,0.5860439400062868
65,0.5884468578254435
66,0.5908375143053115
67,0.5931413925924146
68,0.5953230948852198
69,0.5974722773778653
70,0.599501934142483
71,0.6014482331591412
72,0.6032655011201423
73,0.6049787252624167
74,0.6066208873559741
75,0.6081390273473656
76,0.6096091805696867
77,0.6109648670066173
78,0.6122506738694752
79,0.6134301472614405
80,0.6145388207822529
81,0.615610916797912
82,0.6165437242410671
83,0.6173960560009659
84,0.6181347549123692
85,0.6188276501492919
86,0.6194598393638943
87,0.6199673480426887
88,0.6203892284014728
89,0.6206893141622672
90,0.6209392229351053
91,0.6211154421038142
92,0.6212593252074099
93,0.6212808489741152
94,0.6213348773172368
95,0.6213098690409732
96,0.6212533866211771
97,0.6211634406482397
98,0.6210419719551363
99,0.6208981911258613
100,0.6207582738335644
101,0.6206049434256942
102,0.6204525943478172
103,0.6203034650896148
104,0.6201172205584318
105,0.6199829359193879
106,0.6198623689586389
107,0.6197106492700413
108,0.6196031520316411
109,0.619472743818688
110,0.6193244583788498
111,0.6191928423096477
112,0.6190411237915655
113,0.618854258688144
114,0.6186603515382467
115,0.6184442010438248
116,0.6182291448913803
117,0.6180183022424542
118,0.6178140776376762
119,0.6175896628354367
120,0.617366668163539
121,0.6171358546456774
122,0.6169197200548652
123,0.6167292970247991
124,0.6165674400548382
125,0.6164175131349272
126,0.6162537145017025
127,0.6160995671039847
128,0.6159730174233239
129,0.6158519107976566
130,0.6157189193663021
131,0.6156415706769427
132,0.6155715854490096
133,0.6155278402115557
134,0.6155159806517376
135,0.6155601126290029
136,0.61562532193261
137,0.6157286503152287
138,0.6158772089099747
139,0.6160142612030888
140,0.6162018308603512
141,0.6164224095512574
142,0.6166637889213453
143,0.616915672230133
144,0.6171711671930645
145,0.6174814222957504
146,0.6177687269659825
147,0.6180598819077331
148,0.6183561441004752
149,0.618657350438378
150,0.6189298726182367
151,0.6192280481375176
152,0.6195150917844315
153,0.6198107689196416
154,0.620102431135618
155,0.6204199965523364
156,0.6207202492599411
157,0.6210484255482837
158,0.6213812582743007
159,0.621711768425585
160,0.6220823229601707
161,0.6224721495413363
162,0.6228649803276302
163,0.6232964089120319
164,0.6237186880153796
165,0.624157893089516
166,0.6246127984928257
167,0.6250573620372264
168,0.6255088752462168
169,0.625947923998606
170,0.6263695509189516
171,0.6268100385525605
172,0.627235169967142
173,0.6276388260516499
174,0.6280549787525427
175,0.6284625263818859
176,0.6288779959095113
177,0.6292955701129866
178,0.6297350425668852
179,0.6301822986635254
180,0.630643295862202
181,0.6311096192238596
182,0.6315724465926009
183,0.6320687412014411
184,0.6325865845872516
185,0.6331000433272316
186,0.6336455953766854
187,0.6341955904744778
188,0.6347820125869313
189,0.6353984386670627
190,0.6360477983311507
191,0.6367208753323899
192,0.6374369452302889
193,0.6382055772598791
194,0.6390269307849376
195,0.6399079783205662
196,0.6408444153627962
197,0.6418358998977738
198,0.6428830947220032
199,0.643989853619392
200,0.6451491310790506
201,0.6463466939406439
202,0.6476070939978227
203,0.6489357292060032
204,0.6503286904595088
205,0.651773426692793
206,0.653306372609945
207,0.6548812575615442
208,0.6565081848861974
209,0.6581956035176878
210,0.6598993689704215
211,0.6616804990423747
212,0.663502694752215
213,0.6653917306885919
214,0.6673393674536771
215,0.6693588647060693
216,0.6714167926515647
217,0.6735545869493079
218,0.6757460591319366
219,0.67798809533302
220,0.6803013157303668
221,0.6826755290972303
222,0.68508915759277
223,0.6875694600092094
224,0.6901159042358717
225,0.6927146756079131
226,0.6953650397771064
227,0.6980459788532561
228,0.7007771798255853
229,0.7035623375243134
230,0.7063733363009568
231,0.7092464647630965
232,0.7121910619526036
233,0.715167084017638
234,0.7181895187544698
235,0.7212547927040227
236,0.7243703910050843
237,0.7275503798678841
238,0.7307683251127344
239,0.7340248400547595
240,0.737344963851172
241,0.7407108741493182
242,0.7441232651548121
243,0.7475902854120883
244,0.7510900251693026
245,0.7546399359957727
246,0.7582437505635666
247,0.7619071045741457
248,0.7656149732234809
