k,accuracy
209,0.6513798120028335
210,0.6529227689990996
211,0.6545438061411057
212,0.6562250001484203
213,0.6580308169613216
214,0.6598852266443926
215,0.6618407275940091
216,0.6638605319137655
217,0.6659586087415138
218,0.6681463638300121
219,0.6703977579247584
220,0.672728415775653
221,0.6751392526875861
222,0.6776051951175766
223,0.6801390337918976
224,0.6827504843376068
225,0.6854489699183492
226,0.6881759118294877
227,0.6909754438272986
228,0.6938396780037673
229,0.6967659626706575
230,0.6997466940785043
231,0.7027911959610428
232,0.7059123089001872
233,0.7090771693824078
234,0.7122849094954024
235,0.7155491605066304
236,0.718853563249539
237,0.7222267127693798
238,0.7256424218617857
239,0.7290966239914414
240,0.7326009624740671
241,0.7361419564513196
242,0.7397288377386304
243,0.7433665097931658
244,0.7470472810474198
245,0.7507631456190905
246,0.7545361647877488
247,0.7583481185069122
248,0.7621996946428459
249,0.7660905600940852
250,0.7700329606173351
251,0.7739966891605825
252,0.7779825253564182
253,0.7820006790849148
254,0.7860252750647612
255,0.7900536312235806
256,0.7940976315169069
257,0.7981415074585211
258,0.8021726591097912
259,0.8062116233761147
260,0.8102436640106829
261,0.8142626667418953
262,0.8182813269673017
263,0.8222870818911406
264,0.826283309995637
265,0.83027177979009
266,0.8342618637392837
267,0.8382436544107377
268,0.842220629305873
269,0.8461735110792609
270,0.8501150411714062
271,0.8540438870648471
272,0.8579458915463933
273,0.8618218759413628
274,0.8656635046013067
275,0.8694769655320503
276,0.8732533234938923
277,0.8769979734181743
278,0.8807073161348485
279,0.8843972470197542
280,0.888071309892945
281,0.8917314959463637
282,0.8953847364077581
283,0.8990298354825085
284,0.9026675432719153
285,0.9062923598467808
286,0.9098999612791157
287,0.9134803260028957
288,0.9170282804685732
289,0.9205486672000571
290,0.9240249240870281
291,0.9274788631787764
292,0.9308934282365924
293,0.9342888850372955
294,0.9376708355444215
295,0.9410406044416229
296,0.9444004087627178
297,0.9477560039134647
298,0.9511085473793041
299,0.9544624251588086
300,0.957819958985452
301,0.9611696548205928
302,0.9645105496649669
303,0.9678336310010248
304,0.971138483753509
305,0.9743993745632792
306,0.9776649857922479
307,0.9809111071990564
308,0.9841371996366405
309,0.9873271230092672
310,0.9904868477680323
311,0.9936328658416984
312,0.9968113083508229
313,1.0
