k,accuracy
254,0.7922886340012976
255,0.7960536717267299
256,0.7998344461471103
257,0.803631227861474
258,0.8074388528417469
259,0.8112512658938333
260,0.8150605360336123
261,0.8188725491462328
262,0.8226748648294661
263,0.8264728867413497
264,0.8302616628358527
265,0.8340494654978128
266,0.8378331656976643
267,0.8416167450662123
268,0.8453961165471574
269,0.8491786388170406
270,0.8529600191595889
271,0.8567386463309091
272,0.860505932806453
273,0.8642672010595049
274,0.8680235330915588
275,0.8717589147562914
276,0.8754852231710335
277,0.8791893929709026
278,0.8828683032284135
279,0.8865240604002907
280,0.8901606332958364
281,0.8937776833837628
282,0.8973753865146846
283,0.9009509963857598
284,0.9045103121308868
285,0.908043862407553
286,0.9115513836366467
287,0.9150313329105058
288,0.9184709935576474
289,0.9218806350340926
290,0.925266297203421
291,0.9286231348992023
292,0.9319645775769161
293,0.9352895567802905
294,0.9386112539229597
295,0.9419245877247839
296,0.9452260019699539
297,0.9485124419146846
298,0.9517910201701957
299,0.9550752722393819
300,0.9583648120698416
301,0.9616628392586452
302,0.9649636786099374
303,0.968248984404821
304,0.9715137694350119
305,0.9747299082978004
306,0.9779498273772603
307,0.9811440305761738
308,0.9842932898977748
309,0.987418183753571
310,0.9905577115030706
311,0.9936494996378709
312,0.996811768919787
313,1.0
