k,accuracy
171,0.6107294671027136
172,0.613044100308774
173,0.6153688335766967
174,0.6177056606191772
175,0.6200549899603065
176,0.6224020652435727
177,0.624752404662673
178,0.6270913210837241
179,0.6294132359761229
180,0.6317396879569221
181,0.6340561129871604
182,0.6363760492947257
183,0.6387095982628761
184,0.6410209064266422
185,0.6433221797841923
186,0.6456180707355063
187,0.6478960824896014
188,0.6501956254424914
189,0.6524782000552124
190,0.6547232759245514
191,0.6569744196321907
192,0.6592083352044089
193,0.661461028679759
194,0.6637013776721904
195,0.6659707469619587
196,0.6682267653120538
197,0.6704981293564781
198,0.6727568468375035
199,0.6750120895014102
200,0.6772827697696373
201,0.6795356371852749
202,0.6817854949983915
203,0.6840334494901199
204,0.686266277133602
205,0.6884898508151441
206,0.6907118040796189
207,0.6929480834145229
208,0.6951864786163586
209,0.6974502929707488
210,0.6997163257048769
211,0.7019996130892396
212,0.7042778818512283
213,0.7065493052616678
214,0.7088376071170869
215,0.7111269289771982
216,0.7134060718851324
217,0.7156632569545978
218,0.7179046776250756
219,0.7201450672358569
220,0.7223467600700698
221,0.7245205223095947
222,0.7266980843153739
223,0.7288266360747782
224,0.7309682582449676
225,0.7330862135207168
226,0.7351903535095532
227,0.7373069732265295
228,0.7394382325202333
229,0.7415954699204999
230,0.7437955668535522
231,0.746048036415833
232,0.7483634277433534
233,0.750726784496174
234,0.7531539570743103
235,0.7556414938041497
236,0.7582048389833587
237,0.7608352266586323
238,0.7635300759126611
239,0.766275199909506
240,0.7690954540687901
241,0.7719862883631555
242,0.7749072664849652
243,0.7778984866485779
244,0.7809363748325265
245,0.784014824304919
246,0.7871424675447172
247,0.7903036900863593
248,0.7934907704767159
249,0.7967214315072924
250,0.7999949705877197
251,0.803298029759183
252,0.8066178194904815
253,0.8099509820357448
254,0.813286822577829
255,0.816624886965129
256,0.8199546595042436
257,0.8232669763213565
258,0.8265701860365977
259,0.8298538872984047
260,0.8331130201695943
261,0.8363469723812258
262,0.8395604885304081
263,0.842756362874226
264,0.8459290466301408
265,0.849090189679368
266,0.8522386729318665
267,0.8553813660446701
268,0.8585223217057041
269,0.8616498070820812
270,0.8647690278628961
271,0.8678767283427048
272,0.8709717148350568
273,0.8740587327423954
274,0.877159699269612
275,0.8802678325758931
276,0.8833988367528562
277,0.8865585595750146
278,0.8897551876320909
279,0.8929755123525874
280,0.8962138911879888
281,0.8994683095979463
282,0.9027182461770409
283,0.9059513399207899
284,0.9091603688322992
285,0.9123384013504071
286,0.9154558360949265
287,0.9185131500277298
288,0.921512590996035
289,0.92448210703287
290,0.9274413325461394
291,0.9304144775254232
292,0.9334296648027776
293,0.9365041502312434
294,0.9396668074944305
295,0.9429076066070544
296,0.9462167745011029
297,0.9495933181886103
298,0.9530355648335805
299,0.9565150108200562
300,0.9599836544094636
301,0.9634069320609044
302,0.966723913712789
